,Lib Dem,Labour,UKIP,Conservative
2017-09-25 05:00:00,,0.0,,
2017-09-25 06:00:00,,0.0015625,,
2017-09-25 07:00:00,,0.0065237651444548,,
2017-09-25 08:00:00,,0.006666666666666667,,
2017-09-25 09:00:00,,0.006545454545454545,,
2017-09-25 10:00:00,,0.007680491551459293,,
2017-09-25 11:00:00,,0.016092814371257484,,
2017-09-25 12:00:00,,0.0183206106870229,,
2017-09-25 13:00:00,,0.01020408163265306,,
2017-09-25 14:00:00,,0.009252669039145907,,
2017-09-25 15:00:00,,0.007849293563579277,,
2017-09-25 16:00:00,,0.015306122448979591,,
2017-09-25 17:00:00,,0.005702066999287242,,
2017-09-25 18:00:00,,0.0062063615205585725,,
2017-09-25 19:00:00,,0.005025125628140704,,
2017-09-25 20:00:00,,0.0022753128555176336,,
2017-09-25 21:00:00,,0.005952380952380952,,
2017-09-25 22:00:00,,0.007656967840735069,,
2017-09-25 23:00:00,,0.003278688524590164,,
2017-09-26 00:00:00,,0.0,,
2017-09-26 01:00:00,,0.0,,
2017-09-26 02:00:00,,0.0,,
2017-09-26 03:00:00,,0.03278688524590164,,
2017-09-26 04:00:00,,0.0,,
2017-09-26 05:00:00,,0.0,,
2017-09-26 06:00:00,,0.008417508417508417,,
2017-09-26 07:00:00,,0.007423117709437964,,
2017-09-26 08:00:00,,0.009249743062692703,,
2017-09-26 09:00:00,,0.007722007722007722,,
2017-09-26 10:00:00,,0.01131687242798354,,
2017-09-26 11:00:00,,0.022508038585209004,,
2017-09-26 12:00:00,,0.02738095238095238,,
2017-09-26 13:00:00,,0.014669926650366748,,
2017-09-26 14:00:00,,0.005550416281221091,,
2017-09-26 15:00:00,,0.0047984644913627635,,
2017-09-26 16:00:00,,0.011560693641618497,,
2017-09-26 17:00:00,,0.007269789983844911,,
2017-09-26 18:00:00,,0.0,,
2017-09-26 19:00:00,,0.008111239860950173,,
2017-09-26 20:00:00,,0.004531722054380665,,
2017-09-26 21:00:00,,0.004310344827586207,,
2017-09-26 22:00:00,,0.009174311926605505,,
2017-09-26 23:00:00,,0.0,,
2017-09-27 00:00:00,,0.0,,
2017-09-27 01:00:00,,0.0,,
2017-09-27 02:00:00,,0.0,,
2017-09-27 03:00:00,,0.02040816326530612,,
2017-09-27 04:00:00,,0.0,,
2017-09-27 05:00:00,,0.0,,
2017-09-27 06:00:00,,0.016166281755196306,,
2017-09-27 07:00:00,,0.007194244604316547,,
2017-09-27 08:00:00,,0.011093502377179081,,
2017-09-27 09:00:00,,0.016282225237449117,,
2017-09-27 10:00:00,,0.004489337822671156,,
2017-09-27 11:00:00,,0.007751937984496124,,
2017-09-27 12:00:00,,0.014972228930210094,,
2017-09-27 13:00:00,,0.011461318051575931,,
2017-09-27 14:00:00,,0.007692307692307693,,
2017-09-27 15:00:00,,0.00904977375565611,,
2017-09-27 16:00:00,,0.0033259423503325942,,
2017-09-27 17:00:00,,0.006769825918762089,,
2017-09-27 18:00:00,,0.005037783375314861,,
2017-09-27 19:00:00,,0.010802469135802469,,
2017-09-27 20:00:00,,0.005199306759098787,,
2017-09-27 21:00:00,,0.003179650238473768,,
2017-09-27 22:00:00,,0.003003003003003003,,
2017-09-27 23:00:00,,0.009478672985781991,,
2017-09-29 00:00:00,,,,
2017-09-29 01:00:00,,,,
2017-09-29 02:00:00,,,,
2017-09-29 03:00:00,,,,
2017-09-29 04:00:00,,,,
2017-09-29 05:00:00,,,,
2017-09-29 06:00:00,,,,
2017-09-29 07:00:00,,,,
2017-09-29 08:00:00,,,,
2017-09-29 09:00:00,,,,
2017-09-29 10:00:00,,,,
2017-09-29 11:00:00,,,0.0018796992481203006,
2017-09-29 12:00:00,,,0.0,
2017-09-29 13:00:00,,,0.0017123287671232876,
2017-09-29 14:00:00,,,0.002277904328018223,
2017-09-29 15:00:00,,,0.0013605442176870747,
2017-09-29 16:00:00,,,0.0,
2017-09-29 17:00:00,,,0.004322766570605188,
2017-09-29 18:00:00,,,0.0,
2017-09-29 19:00:00,,,0.0,
2017-09-29 20:00:00,,,0.002398081534772182,
2017-09-29 21:00:00,,,0.0029850746268656717,
2017-09-29 22:00:00,,,0.0,
2017-09-29 23:00:00,,,0.0,
2017-09-30 00:00:00,,,0.00909090909090909,
2017-09-30 01:00:00,,,0.0,
2017-09-30 02:00:00,,,0.0,
2017-09-30 03:00:00,,,0.0,
2017-09-30 04:00:00,,,0.0,
2017-09-30 05:00:00,,,0.0,
2017-09-30 06:00:00,,,0.0,
2017-09-30 07:00:00,,,0.0,
2017-09-30 08:00:00,,,0.0,
2017-09-30 09:00:00,,,0.0,
2017-09-30 10:00:00,,,0.0,
2017-09-30 11:00:00,,,0.0,
2017-09-30 12:00:00,,,0.007751937984496124,
2017-09-30 13:00:00,,,0.0017064846416382253,
2017-09-30 14:00:00,,,0.0022471910112359553,
2017-09-30 15:00:00,,,0.0,
2017-09-30 16:00:00,,,0.0,
2017-09-30 17:00:00,,,0.00823045267489712,
2017-09-30 18:00:00,,,0.0038461538461538464,
2017-09-30 19:00:00,,,0.007462686567164179,
2017-09-30 20:00:00,,,0.0,
2017-09-30 21:00:00,,,0.004878048780487805,
2017-09-30 22:00:00,,,0.009259259259259259,
2017-09-30 23:00:00,,,,
2017-10-01 00:00:00,,,,
2017-10-01 01:00:00,,,,
2017-10-01 02:00:00,,,,
2017-10-01 03:00:00,,,,
2017-10-01 04:00:00,,,,
2017-10-01 05:00:00,,,,
2017-10-01 06:00:00,,,,0.005555555555555556
2017-10-01 07:00:00,,,,0.0034602076124567475
2017-10-01 08:00:00,,,,0.0055762081784386614
2017-10-01 09:00:00,,,,0.005221932114882507
2017-10-01 10:00:00,,,,0.005235602094240838
2017-10-01 11:00:00,,,,0.0029615004935834156
2017-10-01 12:00:00,,,,0.009111617312072893
2017-10-01 13:00:00,,,,0.007240547063555913
2017-10-01 14:00:00,,,,0.004527813712807244
2017-10-01 15:00:00,,,,0.008112094395280236
2017-10-01 16:00:00,,,,0.021475256769374416
2017-10-01 17:00:00,,,,0.009623797025371828
2017-10-01 18:00:00,,,,0.02026221692491061
2017-10-01 19:00:00,,,,0.006322444678609062
2017-10-01 20:00:00,,,,0.007886435331230283
2017-10-01 21:00:00,,,,0.013986013986013986
2017-10-01 22:00:00,,,,0.003278688524590164
2017-10-01 23:00:00,,,,0.006944444444444444
2017-10-02 00:00:00,,,,0.0
2017-10-02 01:00:00,,,,0.0
2017-10-02 02:00:00,,,,0.0
2017-10-02 03:00:00,,,,0.0
2017-10-02 04:00:00,,,,0.0
2017-10-02 05:00:00,,,,0.006666666666666667
2017-10-02 06:00:00,,,,0.008522727272727272
2017-10-02 07:00:00,,,,0.014492753623188406
2017-10-02 08:00:00,,,,0.012761020881670533
2017-10-02 09:00:00,,,,0.03683241252302026
2017-10-02 10:00:00,,,,0.01200960768614892
2017-10-02 11:00:00,,,,0.011005502751375688
2017-10-02 12:00:00,,,,0.022132796780684104
2017-10-02 13:00:00,,,,0.03269069572506287
2017-10-02 14:00:00,,,,0.013806706114398421
2017-10-02 15:00:00,,,,0.01937984496124031
2017-10-02 16:00:00,,,,0.009072580645161291
2017-10-02 17:00:00,,,,0.02323580034423408
2017-10-02 18:00:00,,,,0.004651162790697674
2017-10-02 19:00:00,,,,0.007309941520467836
2017-10-02 20:00:00,,,,0.007957559681697613
2017-10-02 21:00:00,,,,0.0032520325203252032
2017-10-02 22:00:00,,,,0.006237006237006237
2017-10-02 23:00:00,,,,0.0
2017-10-03 00:00:00,,,,0.0
2017-10-03 01:00:00,,,,0.0
2017-10-03 02:00:00,,,,0.0
2017-10-03 03:00:00,,,,0.0
2017-10-03 04:00:00,,,,0.011235955056179775
2017-10-03 05:00:00,,,,0.006134969325153374
2017-10-03 06:00:00,,,,0.0069767441860465115
2017-10-03 07:00:00,,,,0.006119951040391677
2017-10-03 08:00:00,,,,0.011441647597254004
2017-10-03 09:00:00,,,,0.034874290348742905
2017-10-03 10:00:00,,,,0.02054794520547945
2017-10-03 11:00:00,,,,0.030037546933667083
2017-10-03 12:00:00,,,,0.035919540229885055
2017-10-03 13:00:00,,,,0.008073817762399077
2017-10-03 14:00:00,,,,0.011071744906997343
2017-10-03 15:00:00,,,,0.015527950310559006
